TAZ Number,Area_Name,EmployedIF2,Other1,Other2,Other3,Other4,Other5,Retired1,Retired2,Retired3,Retired4,Retired5,School1,School2,School3,School4,School5,Student1,Student2,Student3,Student4,Student5,Unemployed2,EmployedF1,EmployedF2,EmployedF3,EmployedF4,EmployedF5,EmployedIF1,EmployedIF2,EmployedIF3,EmployedIF4,EmployedIF5
6,Thembalethu SP,4.857277615,3.721804511,6.854773423,5.35321821,6.337056176,4.142401095,1.807646135,2.13098566,1.800597057,2.031946225,1.318453665,27.43327644,55.27074955,39.42527435,47.40617739,23.67902811,1.182715075,2.328961361,1.706072673,2.038610039,1.056356215,46.4730745,3.455734406,7.658664131,5.73998766,6.957124508,3.528310167,11.91850594,29.8243932,22.82404508,28.13484211,13.94299361
6,Thembalethu SP,7.285916423,23.29511278,11.91795834,13.8989011,5.141656943,6.721987231,2.169175362,0.710328553,0.896297202,0.316080524,0.410185585,44.890816,25.12306798,26.76139835,10.05585581,10.04564829,1.064443567,0.58224034,0.636933798,0.237837838,0.246483117,44.50448585,50.38460765,31.01758973,34.71544537,13.14896532,13.33701243,3.575551783,2.4853661,2.840325611,1.094132749,1.084455059
6,Thembalethu SP,17.00047165,7.697368421,4.634761576,5.365384615,2.646441074,2.306564246,0,0,0,0,0,48.77391533,32.12557223,33.96892956,17.01887439,11.33439922,4.720485606,3.038885987,3.299903723,1.642958748,1.135119617,61.62022858,38.0676427,27.58126806,30.64247097,15.47502498,10.46422515,12.05093379,9.858618863,11.18378209,5.74419693,3.795592705
2,Levallia,21.85774927,4.099190283,8.493567593,13.41346154,14.25006732,15.9685217,0.648898613,0.860590363,1.470487596,1.489225545,1.656518708,11.6383597,26.37922137,38.05136328,41.06141123,35.15976901,0.424564386,0.940542088,1.393292683,1.494109494,1.327216783,33.4348571,6.884886241,17.16571739,26.01649407,28.29899588,24.60317821,3.137521222,8.832608755,13.669067,15.12147568,12.84662146
6,Rosemoor,2.428638808,5.845464726,2.018644591,8.092471358,8.708855731,12.3343932,3.350341773,0.7405553,3.212128934,3.295307589,4.632769814,23.27671941,8.793073792,32.19730739,35.19549534,38.08974976,1.40919243,0.520299879,1.956538661,2.125359402,2.386166344,52.7377326,23.88133054,9.92367331,38.17946686,42.06839969,46.22586789,0.631145468,0.296128727,1.163324851,1.30364753,1.399793054
6,Dormehls Drift,7.285916423,1.258223684,0.386230131,1.266826923,2.707701284,18.78888792,2.811893988,0.552477764,1.960650128,3.994906621,27.51661631,6.546577333,2.198268448,6.585812875,14.29816998,75.81325192,2.242230663,0.735887097,2.26410061,4.88475976,26.86922727,2.609822463,16.32834507,6.031198003,18.98500919,41.54707792,223.6728127,0.69524618,0.289959378,0.931981841,2.074293336,10.91232903
2,Borcherds,9.714555231,5.210526316,4.798341396,13.11538462,18.1134189,30.44664804,1.124757595,0.662973316,1.960650128,2.581324278,4.30694864,11.8711269,11.95858036,29.85568503,41.88263945,53.79444658,0.441546961,0.434739454,1.114634146,1.553873874,2.070458182,22.67342017,11.03070423,12.22322795,32.06357107,45.33958042,59.12742178,0.88991511,1.113444013,2.982341891,4.289000374,5.465653495
6,Thembalethu SP,29.14366569,7.061403509,3.11003609,8.346153846,3.659276546,3.189323402,0,0,0,0,0,49.57079133,23.88242264,58.54055889,26.07073729,17.36284889,0.783609576,0.368991821,0.928861789,0.411077744,0.284013468,59.32642187,17.17201356,9.100573119,23.43828295,10.52157719,7.114699514,17.37257121,10.39558067,27.338134,12.48121802,8.247213779
6,Rosemoor,4.857277615,40.26315789,20.59894034,31.52991453,15.55192532,14.52281192,2.34324499,0.767330227,1.27079175,0.597528768,0.55387714,20.36712948,11.39842899,15.93604103,7.984163294,5.697184793,0,0,0,0,0,40.77662515,23.38380282,14.39545202,21.14653972,10.67940085,7.737235722,3.707979626,2.577416696,3.865998748,1.985648321,1.405775076
6,Thembalethu SP,24.28638808,3.774671053,2.453697305,3.800480769,2.86697783,1.441602654,2.614182692,1.087690597,1.822791916,1.310828735,0.654267372,39.41585103,28.02792271,39.65208168,30.38361121,11.67414205,2.199110843,1.528380893,2.220560213,1.690878378,0.673977273,70.11500067,19.9190691,15.58059484,23.15995334,17.88832522,6.978519719,14.77398132,13.04817202,19.80461412,15.55720002,5.930613602
2,Parkdene,2.428638808,7.01417004,4.613789804,13.11538462,16.91912755,13.01138805,0.946310477,0.398421464,1.22540633,1.506954421,1.150360214,19.97545391,14.3732937,37.31960629,48.90143342,28.73634967,0.742987675,0.522523382,1.393292683,1.814275814,1.106013986,43.46564076,16.93309859,13.40266223,36.5637214,48.29403929,28.81453303,2.495755518,2.230456756,6.213212273,8.346269044,4.866144494
2,Levallia,4.857277615,0.632940109,0.582870624,1.911803714,3.771939001,38.62832306,0.145442793,0.085729308,0.304238813,0.572214742,5.816855922,2.307605803,2.324605715,6.964307868,13.95683436,109.2175583,0.475804915,0.468469239,1.441337258,2.870456664,23.30257053,26.26535954,3.41998543,3.789718286,11.9292778,24.09803989,191.467604,0.479480124,0.599915955,1.928238292,3.961515124,30.75738916
4,Blanco,17.00047165,7.492822967,10.35014136,17.6027972,16.12457834,21.08059929,2.1472645,1.898514497,3.493522047,3.050655965,3.958912387,14.28344145,21.58299931,33.52777464,31.19600723,31.16434071,0.301054746,0.444619896,0.709312639,0.655855856,0.679695868,22.34281628,14.51408451,24.12479201,39.37631535,36.93073593,37.45889294,2.022534342,3.795831862,6.326179769,6.034307886,5.98093396
6,Thembalethu SP,24.28638808,24.30747922,13.99037937,22.43421053,10.05957133,6.575731403,1.331949784,0.490687487,0.851334924,0.363908498,0.23612657,48.69734718,30.66005993,44.90677083,20.45352251,10.21638025,1.742948532,1.072547995,1.613286264,0.730203888,0.378373206,18.45822439,31.31986657,21.69115071,33.38104929,15.32550783,7.772341147,7.025645608,5.493967168,8.633094948,4.031015389,1.997680371
1,Denneoord,4.857277615,6.70123839,1.424106671,5.190045249,7.679868213,29.45165955,6.880869995,0.935962329,3.690635536,5.206032158,19.81759374,12.90488708,2.999989882,9.986330634,15.0098436,43.98418162,3.376535587,0.767187272,2.62266858,3.917329094,11.90851765,2.57066783,36.25675228,9.271488695,32.42755382,49.12957631,146.1744311,1.701308299,0.4912253,1.754318759,2.703151496,7.859109601
1,Bodorp,21.85774927,6.379800853,3.320719476,4.189189189,4.959096786,15.12773668,22.72314331,7.570438545,10.33315608,11.66080852,35.30921858,13.26353606,7.552009323,8.70197497,10.46352564,24.39011003,3.430939227,1.909328684,2.25939354,2.699780862,6.528471744,2.53411004,31.07670346,19.46404641,23.56497637,28.56181656,67.59733695,4.225760565,2.988410169,3.694342433,4.553957926,10.53191489
6,Rosemoor,12.14319404,5.802631579,7.481050449,15.19,19.5954259,12.05564246,0.843568197,0.696121982,1.5293071,1.880679117,1.148519637,14.83890862,20.92751562,38.81239054,50.85749076,23.90864293,0,0,0,0,0,38.23669645,14.99788732,23.26702163,45.33901453,59.88460872,28.58401677,0.370797963,0.649509007,1.292348153,1.736023961,0.809726444
1,Bergsig,9.714555231,6.9524618,0.738747576,0.807692308,2.655926525,17.70846098,15.722418,1.069311801,1.264935567,3.965167862,26.24305623,28.47018099,3.309221319,3.304708969,11.03801377,56.23672731,3.086080912,0.350596334,0.359559402,1.193451516,6.307847507,6.48430524,69.65720127,8.906285224,9.345070233,31.46290985,162.7556366,2.591598664,0.374141133,0.400852405,1.372567964,6.938180214
6,Deville Park,2.428638808,4.398496241,2.025273966,4.428571429,8.737456243,114.2298484,0.516470324,0.152213261,0.360119411,0.677315408,8.789691103,4.037798264,2.033772169,4.061997964,8.140454704,81.32191471,0.788476717,0.388160227,0.796167247,1.585585586,16.43220779,3.94547462,7.306409888,4.048151041,8.495181737,17.16090712,174.0633016,0.151346107,0.094680613,0.202880401,0.416812476,4.131257366
6,Thembalethu SP,4.857277615,13.51000741,3.68630581,10.07583965,4.969842392,3.898418444,1.069311798,0.186753047,0.552295811,0.259690571,0.202204162,53.11026118,15.85230205,39.57671587,19.82844808,11.88499234,0,0,0,0,0,69.52867845,60.71384646,19.93410044,52.29047914,26.40767683,16.07120434,1.410076759,0.522743668,1.400160512,0.719148285,0.427672417
6,Kingswood Golf Estate,4.857277615,2.777777778,0,1.118708452,2.758978348,49.77622595,2.777179248,0,0.774577828,1.821040055,32.612286,7.902589922,0,3.179980977,7.966058615,109.8200192,0.511049724,0,0.206413731,0.513847181,7.348848485,5.28725343,12.99100156,0,6.041868493,15.25628692,213.5477059,0.457775263,0,0.245460238,0.630364547,8.622087133
6,Ballotsview,4.857277615,5.968421053,2.355549413,6.009230769,8.468611435,25.46446927,0.984162896,0.248614994,0.686227545,0.921901528,2.751661631,21.58915725,9.320658219,21.71854735,31.08935421,71.4329307,2.318121547,0.978163772,2.340731707,3.32972973,7.936756364,34.45865575,26.75429577,12.70572379,31.10728913,44.88504829,104.712013,0,0,0,0,0
6,Thembalethu SP,36.42958211,4.692154916,3.168716016,2.519593614,3.106932916,3.655686729,1.591638107,0.687991177,0.591894378,0.695774738,0.812631819,54.3489439,40.14950675,29.15982556,36.52362724,32.83789747,2.343114771,1.691792687,1.261849977,1.570627231,1.464946827,64.55778897,24.6465586,20.02812922,15.28352941,19.29617552,17.61492208,11.54371016,10.59172371,8.253021585,10.59726058,9.453174285
6,Thembalethu SP,4.857277615,11.67293233,7.010563728,14.81868132,5.544924154,3.954110136,0.384961677,0.147985115,0.338445558,0.1207252,0.08545533,43.81703876,28.78684872,55.57868537,21.12428044,11.51063866,1.51124704,0.970400567,1.924070848,0.726726727,0.410805195,46.72050939,41.06564386,29.67732351,60.20290391,23.06480028,12.76072177,6.091680815,4.9707322,10.29618034,4.011820078,2.168910117
6,Rosemoor,7.285916423,12.80701754,10.31966521,19.34188034,25.44068456,22.86630975,0.833153774,0.429704927,0.871400057,1.092624033,0.974823766,22.41461869,19.75727691,33.82343402,45.18927796,31.0360924,1.226519337,1.056658395,1.857723577,2.466466466,1.757333333,16.14759991,22.21909233,21.54353855,38.75129447,52.18702285,36.39168802,0.549330315,0.601397229,1.104571071,1.512874912,1.030901722
6,Ballotsview,65.57324781,6.176470588,7.312980202,7.995475113,15.77486444,9.16595465,0.385946234,0.292488228,0.345997081,0.65075402,0.375333215,22.36390688,28.96541955,28.92592321,57.96905114,25.73787012,1.136334092,1.438476135,1.475251076,2.93799682,1.353240642,44.41394209,11.28873239,16.08319468,16.87556372,34.08991009,15.36775095,4.834914611,7.777733912,8.333014107,17.11995948,7.541569819
6,Thembalethu SP,34.00094331,5.376955903,3.404228693,8.458939709,5.34056577,2.618262117,0.911965618,0.369562828,0.9935727,0.59799018,0.291010043,31.45502622,21.78464228,49.4430396,31.70765346,11.87830034,1.193370166,0.807792905,1.88282795,1.199902605,0.46631941,66.38716437,27.72059383,21.11824886,50.36063498,32.55432855,12.38246149,2.806038636,2.413715906,5.877362961,3.863964301,1.436170213
6,Campher's Drift,9.714555231,2.853519341,0.525557656,0.861909175,1.983945115,22.60247695,7.114430573,0.838701183,1.488204314,3.265530714,36.92905762,17.17709715,3.460727838,5.184013347,12.12053705,105.514608,4.322372362,0.851146522,1.309359389,3.042222946,27.47445345,5.240027932,25.06448329,5.554838322,8.742761928,20.60454405,182.1217353,2.6804672,0.670749405,1.0779549,2.583735165,22.31625591
6,Thembalethu SP,9.714555231,5.38277512,3.304642835,5.871212121,5.791874403,11.64931437,2.811893988,1.104955527,2.124037639,1.997453311,3.987915408,26.97983386,18.11906115,29.40332617,29.46289572,45.28152069,3.010547464,1.976088428,3.293237251,3.279279279,5.228429752,56.52589048,24.62996159,18.19512933,31.02376361,31.33516988,48.89738939,4.719246797,3.936418227,6.853361416,7.040025867,10.73500967
2,Conville,0,9.118421053,8.397097443,20.98461538,15.52578763,13.53184358,2.36199095,1.392243964,3.764448246,2.655076401,2.297039275,19.14510171,19.28614185,44.02250028,33.08376562,22.03345525,1.159060773,1.141191067,2.675121951,1.997837838,1.380305455,28.40489569,20.65838028,22.89174709,54.90183397,41.58969031,28.12298424,1.816910017,2.273281526,5.567038197,4.289000374,2.834042553
6,Rosemoor,12.14319404,2.971291866,8.208732801,11.96643357,13.77218627,21.86343321,0.536816125,0.949257248,1.497223734,1.642660904,2.588519637,9.204884492,27.818088,37.04020817,43.30112457,52.526564,0.150527373,0.444619896,0.607982262,0.706306306,0.888833058,36.16302784,8.840396927,29.388383,41.11500979,48.44899343,59.67227841,0.404506868,1.518332745,2.168975921,2.599394166,3.128488533
3,Pacaltsdorp,9.714555231,9.860365199,15.89061112,16.13265306,12.24204034,6.401892601,1.377254198,1.420657107,1.560517449,1.128859014,0.585979407,22.80168432,40.19690876,37.27480484,28.7310166,11.4807409,0,0,0,0,0,69.46993793,13.03305548,25.27359163,24.62454706,19.1320924,7.762282368,4.237691002,9.278700106,9.231058234,7.294218324,2.891880156
6,Thembalethu SP,7.285916423,8.209459459,5.172659183,9.570686071,5.578983885,3.927393175,0.721972781,0.291170713,0.582895984,0.323911348,0.226341145,46.31752612,31.92440305,53.95224481,31.94546086,17.18394116,2.125690608,1.431996513,2.485332894,1.4623813,0.816058968,62.82661353,37.26589265,28.25426092,50.17059485,29.94383994,16.35419442,2.380122058,2.037552388,3.694342433,2.242479282,1.196808511
6,Thembalethu SP,14.57183285,17.94258373,5.287428536,10.11655012,7.128460804,8.387506348,1.065111359,0.200901005,0.415895482,0.279364099,0.326283988,65.02492637,20.96126682,36.63219821,26.21886648,23.57302695,3.135986941,0.988044214,1.773281596,1.261261261,1.176396694,52.40093402,20.1584507,7.148086522,13.12543845,9.469419469,8.64435991,22.4726038,8.997527375,16.86981272,12.37806746,11.04172423
3,Pacaltsdorp,12.14319404,3.117615467,4.784987941,6.277864992,8.257376229,36.43430054,0.34431355,0.338251692,0.480159215,0.602058141,2.636907331,10.68828952,17.94504855,21.5046951,28.7310166,96.86875135,0.675837186,1.10902922,1.364858138,1.812097812,6.338137291,19.19894319,11.99633515,22.15542124,27.89634003,37.56847234,128.6069056,0.454038322,0.946806133,1.217282405,1.667249903,5.577197444
6,Rooirivier-Rif,7.285916423,14.08364662,1.441060322,3.151098901,6.217036173,81.27893057,2.93742497,0.19238065,0.455150923,0.856051419,11.10919292,15.431218,1.727210923,3.449711506,6.91340087,69.06383198,3.991663378,0.436680255,0.895688153,1.783783784,18.48623377,7.861398289,32.26792002,3.972932018,8.337332077,16.84203891,170.8290173,2.681663837,0.372804915,0.798841578,1.641199123,16.26682588
2,Borcherds,19.42911046,10.59768064,7.097700678,21.34028683,14.3535787,3.753053688,0.786377132,0.337105076,1.096634818,0.703145233,0.182497824,31.46302326,23.05076971,63.30318063,43.2487019,8.64096018,0,0,0,0,0,64.91165515,16.23609453,13.08463296,37.7554985,26.00077888,5.274524691,2.073954706,1.887193242,5.560298441,3.8943708,0.771984957
6,Thembalethu SP,14.57183285,13.64416476,14.24013702,15.56911929,9.93800416,10.63025261,1.222562604,0.816706259,0.966117455,0.587879235,0.624195455,37.95117294,43.3281897,43.26910874,28.05438034,22.93028414,4.199495556,4.686050275,4.805850124,3.096487792,2.625581028,35.66919528,27.34537661,34.34189394,36.03381239,23.55003451,19.54377023,4.030412637,5.71514137,6.123165718,4.069962398,3.300515396
4,Heatherlands,34.00094331,2.941426146,0.773926032,3.384615385,2.921519178,37.64908092,3.068895052,0.516834037,2.445542096,2.01232269,25.74135075,10.07406404,2.899508204,11.5822181,10.15497267,99.99740756,1.246301907,0.350596334,1.438237608,1.253124092,12.80121994,7.847850067,16.20479328,5.130481456,21.53297736,19.03047848,190.2688681,1.674571444,0.598625813,2.56545539,2.30591418,22.52867928
3,Pacaltsdorp,4.857277615,3.734817814,6.018898517,9.400887574,12.98339467,20.61122153,0.973347919,1.00402209,1.696716457,2.233838318,3.520102254,12.98124736,22.8845382,32.64761938,45.79926637,55.5569427,0.212282193,0.365766368,0.535881801,0.747054747,0.940111888,48.84163941,12.83938245,24.89802253,37.32095823,52.77380312,64.99893702,0.285229202,0.624527892,0.955878811,1.374679607,1.654489128
6,Thembalethu SP,2.428638808,11.20199147,5.364239153,9.022869023,5.785612917,1.745508078,0.949964185,0.291170713,0.52990544,0.323911348,0.097003348,61.92708288,32.43931277,49.83858392,32.46071023,7.483329215,0.932320442,0.477332171,0.75313118,0.487460433,0.116579853,72.5945908,44.13066235,25.42883482,41.04866851,26.94945595,6.308046421,2.50539164,1.630041911,2.686794496,1.793983426,0.410334347
6,Rosemoor,2.428638808,5.085139319,7.804788813,27.30618401,30.30434484,19.80931646,0.661622115,0.64997384,2.46042369,2.603016079,1.688999467,7.359550989,12.35628016,39.4861809,44.51194998,22.23338334,0.487000325,0.799153408,2.62266858,2.93799682,1.522395722,33.34857569,7.114747307,13.13986493,44.11912084,50.13222072,25.42458797,1.417756916,2.956448563,10.13606394,11.71365648,5.805024137
6,Ballotsview,7.285916423,5.550986842,0,7.824519231,12.12952159,36.04006634,0.732264059,0,0.714820359,1.056345501,3.115558912,17.88185475,0,25.18463627,39.65603554,90.03586682,2.587189227,0,3.657393293,5.722972973,13.47954545,35.97833494,18.89854754,0,30.76274637,48.82669414,112.5567697,0.386247878,0,0.724874765,1.170114189,2.635828267
6,Thembalethu SP,14.57183285,18.59817814,6.361437457,10.16518738,3.166681626,3.449989257,3.154368256,0.690597205,1.193985655,0.354577511,0.383453405,75.72394294,28.33323777,41.35365121,13.08550468,10.89351818,2.476625584,0.905707196,1.35756723,0.426888427,0.368671329,74.40097307,52.10184182,21.44425957,32.88571392,10.4892031,8.866010164,4.15959253,1.933062522,3.026949569,0.981914005,0.811024082
3,Sea View,0,5.374493927,2.474669077,6.764053254,14.67983125,52.34126558,0.973347919,0.286863454,0.848358229,1.755158678,6.211945155,8.952584387,4.509268611,11.25779979,24.81733646,67.6149404,1.273693158,0.627028059,1.607645403,3.521829522,9.954125874,33.48798101,13.76977248,7.629207731,20.01268775,44.46985066,123.015891,0.998302207,0.624527892,1.67278792,3.78036892,10.21890344
3,Pacaltsdorp,12.14319404,11.97580645,6.015515973,9.865384615,15.13878119,31.10141467,3.242748712,1.042579006,1.849968266,2.706227066,5.518760355,28.90818378,15.88426233,23.79390458,37.08772627,58.22155298,3.427330244,1.840630753,2.831530291,4.385934321,7.142709677,15.16674675,30.90095411,18.67725833,29.39614326,46.1863298,73.61648439,3.289336765,2.2448468,3.607671642,5.764785449,8.978821453
3,Pacaltsdorp,14.57183285,18.43346574,7.71602926,18.55950653,26.63085357,21.76004005,4.085204474,1.094531419,2.848491696,3.896338533,3.160234852,33.21324349,15.20814649,33.41230012,48.69816965,30.40546062,1.145522777,0.512664451,1.156695812,1.675335713,1.085145798,17.44405891,27.61327398,13.90842307,32.10602532,47.16842906,29.9018739,1.539161354,0.875349067,2.063255396,3.082839443,1.909732179
4,Blanco,4.857277615,13.23049002,0,0.986737401,3.893614453,31.81467925,13.08985133,0,0.676086251,2.543176629,20.62714866,36.11904735,0,2.691519949,10.78789129,67.35587933,5.995141932,0,0.448416036,1.786061924,11.56865204,7.822012142,77.32503643,0,6.659705223,26.90621256,170.5687875,6.329137638,0,0.628462851,2.58232097,15.99675086
6,George Central,9.714555231,4.736842105,4.362128542,10.13461538,7.645274212,26.14106145,5.623787977,3.314866582,8.332763045,5.992359932,20.33836858,6.692056829,6.741356574,14.30584908,10.96193032,28.64056184,1.655801105,1.630272953,3.552896341,2.705405405,7.332872727,5.067170047,26.36725352,29.21780366,65.14670745,50.31812771,133.4833243,1.668590832,2.087707524,4.753107389,3.733728004,9.678761398
6,Thembalethu SP,9.714555231,23.43157895,10.01835522,17.69384615,9.142963827,2.173296089,1.574660633,0.430932656,0.823473054,0.405636672,0.09570997,60.82982671,28.45047876,45.89579817,24.08936125,4.375437921,2.060552486,0.941935484,1.560487805,0.813933934,0.153367273,52.92485307,35.22084507,18.12039933,30.71352597,16.24952381,2.996711435,17.30390492,10.05192511,17.39699436,9.360913516,1.686930091
3,Pacaltsdorp,21.85774927,7.279982744,6.704090997,16.12547289,8.676855979,64.28129865,1.84386491,1.086841502,2.828478874,1.450861421,10.66930811,11.44756692,11.53190005,25.33558614,13.847408,78.3889932,1.583416357,1.55900419,3.517493003,1.910500665,11.21969598,7.69460704,13.48302932,14.94067265,34.488857,19.00093349,109.2118039,1.671630159,2.09151027,4.929827443,2.762236775,15.51422592
2,Levallia,2.428638808,0,0,0,0,0,1.035960943,0.814177757,0.722344784,1.018943794,4.113849579,21.74535629,29.207403,21.87568253,32.88000222,102.1895041,7.55277697,9.915110357,7.626444159,11.39118065,36.72742584,54.75088117,22.40770941,33.10692705,26.05350189,39.47252747,124.5596656,1.951568224,3.255684248,2.616089378,4.031015389,12.4300112
6,Groeneweid Park,7.285916423,4.263157895,1.308638563,1.430769231,7.762893816,45.20865922,1.325607166,0.260453803,0.308102163,1.593572641,9.212084592,17.45753955,5.862049194,5.854055889,32.26253739,143.5690568,1.182715075,0.388160227,0.398083624,2.18018018,10.06472727,5.215623578,20.9417505,7.735250773,8.116342552,45.08796442,203.7187485,1.430220713,0.596487864,0.639073262,3.61063807,15.94148936
6,Thembalethu SP,12.14319404,7.490131579,4.389391845,6.855769231,5.41050175,3.536731844,0,0,0,0,0,49.60850823,31.80161688,45.36893314,36.36867851,18.16588065,1.51781768,0.950992556,1.393292683,1.10990991,0.575127273,86.38351375,39.91373239,28.14559068,42.1889093,34.08991009,17.28871982,6.118166384,4.871317556,7.455854728,6.127143392,3.036474164
6,Thembalethu SP,19.42911046,7.079519451,5.63046483,9.719899666,3.835421846,3.760702575,1.008614148,0.513444009,0.95901365,0.360744076,0.351109944,39.65897573,34.50325694,54.40454114,21.80590472,16.33782745,3.299603651,2.805723379,4.543345705,1.809635723,1.406561265,76.20254371,38.75681261,37.09041091,61.44906355,24.82634757,18.88604719,5.320144681,5.748759848,9.725027906,3.995963082,2.970463856
6,Dormehls Drift,17.00047165,6.267378352,1.049379979,1.720972424,4.527245107,60.66699167,5.690106231,0.609810362,1.08205691,2.713521479,36.09439663,9.963973048,1.824977579,2.733733646,7.304725447,74.79743313,5.441233191,0.974062456,1.498446848,3.978922319,42.26642882,6.569648257,22.34164895,4.501271466,7.084552694,19.08177357,198.3853416,1.731556524,0.39390708,0.633044269,1.734097186,17.61727935
2,Parkdene,2.428638808,9.805263158,9.029606082,8.226923077,29.21670945,31.83058659,2.36199095,1.392243964,1.37245509,4.646383701,5.024773414,15.36263481,15.47580987,12.87892296,46.45805384,38.67574591,0.662320442,0.652109181,0.557317073,1.997837838,1.725381818,45.12610881,21.48084507,23.80312812,20.81319526,75.6796004,63.96826333,0.222478778,0.278361003,0.248528491,0.919071509,0.759118541
6,Thembalethu SP,38.85822092,10.43585526,11.21203352,13.13401442,10.36522754,12.42180953,1.318075307,0.906408831,1.148818435,0.864282683,1.028134441,36.55172344,42.95782925,45.96348569,36.84528418,33.74055958,3.104627072,3.566222084,3.918635671,3.121621622,2.9655,53.10227699,24.49251761,31.66378952,35.59689222,28.76336164,26.74348847,2.78098472,4.059431296,4.659909205,3.82946462,3.479293313
4,Blanco,21.85774927,5.591026747,6.006865533,9.382093317,15.73403217,25.41001923,1.106318946,0.760789052,1.285672215,2.055387013,3.294933386,16.59897204,19.50813093,27.8307575,47.40813989,58.50355007,0.814328412,0.935402514,1.370451819,2.319893664,2.969919523,40.22544887,10.46917571,13.53449169,20.28756294,34.83504474,43.646932,8.388544073,12.24484194,18.74149276,32.72832058,40.07150331
4,Blanco,19.42911046,49.96710526,19.29636029,27.58867521,14.4084014,4.185986965,3.026691446,0.748146972,1.157328201,0.576188455,0.166163142,62.63700535,26.46063872,34.55519101,18.33098715,4.069417709,0,0,0,0,0,34.55410183,54.15903756,25.1672213,34.53240354,18.46536797,4.162099216,5.587719298,2.931811492,4.107623669,2.233854362,0.492021277
2,Borcherds,21.85774927,7.353565365,8.618721716,12.78846154,7.967779576,5.208370878,2.993306504,2.245554781,3.605066365,2.141190646,1.389338271,33.55414189,43.01987715,58.30450825,36.89850318,18.43052408,0.489618606,0.613543584,0.85395358,0.537053182,0.27828739,77.14882523,21.88817583,30.86935752,43.95812163,28.04170024,14.2213663,2.631469412,4.190380693,6.092956552,3.952995737,1.95901559
6,Groeneweid Park,38.85822092,8.796992481,4.725639254,6.642857143,9.465577596,40.93236233,4.217840983,1.45025413,2.205731394,2.996179966,12.86102719,19.12016237,11.23559429,14.4260663,20.87986727,68.99407053,3.548145225,2.037841191,2.68706446,3.864864865,13.24846753,7.687424715,30.75603622,19.88061564,26.82009234,39.12899402,131.2776404,6.091680815,4.446043801,6.124452098,9.087380328,29.79239036
2,Parkdene,29.14366569,11.32024978,6.949831914,17.09647979,14.05454581,7.349730139,0.571910642,0.224736717,0.598164446,0.468763489,0.243330432,45.56713714,30.60188393,68.76035137,57.4163801,22.9432391,0,0,0,0,0,29.57308878,38.37622344,28.35003807,66.93020188,56.33502091,22.85627366,1.885413369,1.572661035,3.791112573,3.245309,1.286641595
6,New Dawn City,46.14413735,5.210526316,8.796959226,14.86410256,14.66324387,10.14888268,0.562378798,0.60772554,1.111035073,1.044821732,0.717824773,20.07617049,37.07746115,57.22339631,57.33932782,30.32530077,1.103867403,1.992555831,3.158130081,3.144744745,1.725381818,59.00861292,12.33697183,25.06297837,40.64198263,41.0499334,22.04311777,2.410186757,5.528558813,9.154132749,9.403463122,4.934270517
3,Pacaltsdorp,17.00047165,21.27110228,5.596693223,21.41654572,19.61806213,15.78328239,4.827968923,0.813080482,3.366399277,2.939648269,2.347603033,39.96568804,11.50288899,40.20521403,37.4090485,22.99758476,1.45793808,0.41013156,1.472158306,1.361210267,0.868116638,43.58745703,42.17300027,13.35208615,49.03465685,45.98921833,28.70579895,4.407598424,1.57562832,5.90841318,5.635815856,3.437517922
3,Pacaltsdorp,4.857277615,4.070723684,2.811528162,9.221754808,12.12952159,47.57288757,0.175743374,0.077692186,0.275716424,0.345713073,1.34592145,11.09281159,8.380898458,25.10841159,33.54570649,100.5349645,1.034875691,0.764190447,2.351181402,3.121621622,9.705272727,32.11415063,13.75814261,11.43414621,35.99241325,48.47159091,147.494391,0.926994907,0.869878135,2.795945523,3.82946462,11.38677812
6,Rosemoor,0,3.637218045,5.024237338,13.73282967,16.25670945,15.34963587,1.305522209,1.154283899,3.41363192,3.852231385,3.6104877,11.84618755,17.90018593,44.68944451,53.73597949,38.76992386,0.788476717,1.164480681,2.985627178,3.567567568,2.670233766,59.6214029,14.34129779,23.83759211,62.52999057,75.78917511,55.51943061,0.529711375,0.99414644,2.66280526,3.282398246,2.349652627
6,Thembalethu SP,29.14366569,0.282796544,0.195319188,0.32032147,0.280882635,0.11475444,1.342994144,0.593707448,1.053483651,0.880622355,0.357126753,50.02757604,37.79709331,56.61833158,50.42936645,15.74318015,1.318050631,0.973297285,1.497269749,1.325265564,0.429199457,105.6694051,19.64095018,16.32324236,25.69115671,23.06580981,7.311150173,17.70975344,16.61856735,26.70753932,24.38664037,7.553418319
6,Groeneweid Park,0,0,0,33.51709402,0,345.8137803,0,0,0.326775021,0,3.190332326,0,0,1.626126636,0,13.02213667,0,0,0.619241192,0,5.112242424,1.321773825,0,0,4.687656589,0,38.41937738,0,0,0.276142768,0,2.249240122
6,Thembalethu SP,41.28685973,33.00509338,11.39781974,8.307692308,1.82120676,1.785727158,1.632712638,0.360892733,0.284610502,0.059477518,0.057889095,69.26701178,26.16648572,17.42053728,3.879073411,2.906351874,4.807164498,1.774893941,1.213512982,0.268526591,0.208715543,115.3665252,51.96978646,21.59557995,15.1063514,3.3906631,2.579365457,5.382551071,2.52545265,1.803835821,0.411770389,0.306096186
